ID,Country,ISO3,Unit,CTS_Name,Year,Month,Value
1031,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2001,08,369.78
1033,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2001,09,368.34
1035,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2001,10,368.61
1037,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2001,11,369.94
1039,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2001,12,371.42
1041,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,01,372.7
1043,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,02,373.37
1045,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,03,374.3
1047,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,04,375.19
1049,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,05,375.93
1051,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,06,375.69
1053,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,07,374.16
1055,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,08,372.03
1057,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,09,370.92
1059,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,10,370.73
1061,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,11,372.43
1063,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2002,12,373.98
1065,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,01,375.07
1067,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,02,375.82
1069,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,03,376.64
1071,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,04,377.92
1073,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,05,378.78
1075,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,06,378.46
1077,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,07,376.88
1079,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,08,374.57
1081,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,09,373.34
1083,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,10,373.31
1085,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,11,374.84
1087,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2003,12,376.17
1089,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,01,377.17
1091,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,02,378.05
1093,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,03,379.06
1095,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,04,380.54
1097,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,05,380.8
1099,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,06,379.87
1101,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,07,377.65
1103,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,08,376.17
1105,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,09,374.43
1107,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,10,374.63
1109,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,11,376.33
1111,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2004,12,377.68
1113,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,01,378.63
1115,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,02,379.91
1117,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,03,380.95
1119,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,04,382.48
1121,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,05,382.64
1123,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,06,382.4
1125,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,07,380.93
1127,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,08,378.93
1129,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,09,376.89
1131,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,10,377.19
1133,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,11,378.54
1135,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2005,12,380.31
1137,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,01,381.58
1139,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,02,382.4
1141,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,03,382.86
1143,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,04,384.8
1145,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,05,385.22
1147,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,06,384.24
1149,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,07,382.65
1151,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,08,380.6
1153,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,09,379.04
1155,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,10,379.33
1157,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,11,380.35
1159,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2006,12,382.02
1161,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,01,383.1
1163,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,02,384.12
1165,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,03,384.81
1167,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,04,386.73
1169,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,05,386.78
1171,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,06,386.33
1173,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,07,384.73
1175,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,08,382.24
1177,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,09,381.2
1179,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,10,381.37
1181,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,11,382.7
1183,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2007,12,384.19
1185,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,01,385.78
1187,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,02,386.06
1189,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,03,386.28
1191,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,04,387.33
1193,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,05,388.78
1195,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,06,387.99
1197,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,07,386.61
1199,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,08,384.32
1201,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,09,383.41
1203,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,10,383.21
1205,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,11,384.41
1207,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2008,12,385.79
1209,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,01,387.17
1211,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,02,387.7
1213,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,03,389.04
1215,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,04,389.76
1217,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,05,390.36
1219,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,06,389.7
1221,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,07,388.24
1223,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,08,386.29
1225,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,09,384.95
1227,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,10,384.64
1229,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,11,386.23
1231,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2009,12,387.63
1233,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,01,388.91
1235,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,02,390.41
1237,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,03,391.37
1239,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,04,392.67
1241,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,05,393.21
1243,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,06,392.38
1245,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,07,390.41
1247,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,08,388.54
1249,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,09,387.03
1251,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,10,387.43
1253,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,11,388.87
1255,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2010,12,389.99
1257,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,01,391.5
1259,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,02,392.05
1261,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,03,392.8
1263,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,04,393.44
1265,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,05,394.41
1267,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,06,393.95
1269,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,07,392.72
1271,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,08,390.33
1273,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,09,389.28
1275,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,10,389.19
1277,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,11,390.48
1279,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2011,12,392.06
1281,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,01,393.31
1283,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,02,394.04
1285,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,03,394.59
1287,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,04,396.38
1289,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,05,396.93
1291,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,06,395.91
1293,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,07,394.56
1295,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,08,392.59
1297,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,09,391.32
1299,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,10,391.27
1301,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,11,393.2
1303,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2012,12,394.57
1305,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,01,395.78
1307,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,02,397.03
1309,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,03,397.66
1311,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,04,398.64
1313,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,05,400.02
1315,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,06,398.81
1317,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,07,397.51
1319,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,08,395.39
1321,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,09,393.72
1323,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,10,393.9
1325,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,11,395.36
1327,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2013,12,397.03
1329,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,01,398.04
1331,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,02,398.27
1333,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,03,399.91
1335,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,04,401.51
1337,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,05,401.96
1339,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,06,401.43
1341,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,07,399.27
1343,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,08,397.18
1345,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,09,395.54
1347,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,10,396.16
1349,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,11,397.4
1351,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2014,12,399.08
1353,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,01,400.18
1355,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,02,400.55
1357,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,03,401.74
1359,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,04,403.35
1361,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,05,404.15
1363,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,06,402.97
1365,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,07,401.46
1367,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,08,399.11
1369,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,09,397.82
1371,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,10,398.49
1373,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,11,400.27
1375,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2015,12,402.06
1377,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,01,402.73
1379,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,02,404.25
1381,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,03,405.06
1383,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,04,407.6
1385,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,05,407.9
1387,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,06,406.99
1389,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,07,404.59
1391,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,08,402.45
1393,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,09,401.23
1395,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,10,401.79
1397,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,11,403.72
1399,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2016,12,404.64
1401,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,01,406.36
1403,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,02,406.66
1405,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,03,407.54
1407,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,04,409.22
1409,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,05,409.89
1411,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,06,409.08
1413,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,07,407.33
1415,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,08,405.32
1417,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,09,403.57
1419,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,10,403.82
1421,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,11,405.31
1423,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2017,12,407
1425,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,01,408.15
1427,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,02,408.52
1429,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,03,409.59
1431,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,04,410.45
1433,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,05,411.44
1435,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,06,410.99
1437,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,07,408.9
1439,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,08,407.16
1441,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,09,405.71
1443,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,10,406.19
1445,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,11,408.21
1447,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2018,12,409.27
1449,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,01,411.03
1451,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,02,411.96
1453,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,03,412.18
1455,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,04,413.54
1457,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,05,414.86
1459,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,06,414.16
1461,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,07,411.97
1463,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,08,410.18
1465,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,09,408.76
1467,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,10,408.75
1469,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,11,410.48
1471,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2019,12,411.98
1473,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,01,413.61
1475,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,02,414.34
1477,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,03,414.74
1479,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,04,416.45
1481,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,05,417.31
1483,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,06,416.6
1485,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,07,414.62
1487,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,08,412.78
1489,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,09,411.52
1491,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,10,411.51
1493,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,11,413.12
1495,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2020,12,414.26
1497,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,01,415.52
1499,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,02,416.75
1501,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,03,417.64
1503,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,04,419.05
1505,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,05,419.13
1507,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,06,418.94
1509,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,07,416.96
1511,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,08,414.47
1513,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,09,413.3
1515,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,10,413.93
1517,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,11,415.01
1519,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2021,12,416.71
1521,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,01,418.19
1523,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,02,419.28
1525,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,03,418.81
1527,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,04,420.23
1529,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,05,420.99
1531,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,06,420.99
1533,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,07,418.9
1535,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,08,417.19
1537,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,09,415.95
1539,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,10,415.78
1541,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,11,417.51
1543,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2022,12,418.95
1545,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2023,01,419.47
1547,World,WLD,Parts Per Million,Atmospheric Carbon Dioxide Concentrations,2023,02,420.41